DealerId,VIN,Year,Make,Model,Series,New/Used,Stock #,Autowriter Description,Body,Certified,Certification,Color,Interior Color,Engine,Disp,Features,Odometer,Price,Other Price,Photo Url List,Transmission,Vehicle Detail Link,MSRP,Dealer Discounted,Consumer Cash,Dlr Accessories,Total Customer Incentives,Total Dealer Rebate
MP92137_claycooleyhyundaisherman,5NMP24G14TH077652,2026,Hyundai,Santa Fe Hybrid,SEL,N,TH077652,"Factory MSRP: $40,890 Dealer Discount of $1,200 off MSRPShimmering Silver 2026 Hyundai Santa Fe Hybrid 4D Sport Utility SEL I4 37/36 City/Highway MPG 6-Speed Automatic with Shiftronic FWD** Alloy Wheels / Premium Wheels, ** Apple CarPlay / Android Auto, ** Backup Camera / Parking Sensors, ** Bluetooth, Hands-Free, ** Brake Assist, ** Cruise Control, ** Keyless Entry, ** Premium Sound System / Premium Audio, ** Satellite Radio Capable, ** Security System, ** Stability Control, ** Steering Wheel Controls, ** USB Port, Option Group 01.All of our cars and trucks undergo a rigorous inspection process by ASE certified technicians, ensuring the vehicles are in perfect condition before you join us for your first test drive. On average, we spend $1,600 in servicing and reconditioning costs on each vehicle, and further we also offer Certified Pre-Owned vehicles. We have been proudly serving the DFW/ Metroplex for over 20 years, and remain family owned and operated to this day. We invite you to visit us at any of our 12 stores across the DFW Metroplex in store or online at www.Comeseeclay.com – we are excited to serve you! Price includes: $3000 - Retail Bonus Cash. Exp. 08/03/2026  ",4D Sport Utility,,,Shimmering Silver,Black,I4,R,"Option Group 01|6 Speakers|AM/FM radio: SiriusXM|Radio: AM/FM/HD Display Audio|Air Conditioning|Automatic temperature control|Front dual zone A/C|Rear window defroster|Power driver seat|Power steering|Power windows|Remote keyless entry|Steering wheel mounted audio controls|Four wheel independent suspension|Speed-sensing steering|Traction control|4-Wheel Disc Brakes|ABS brakes|Dual front impact airbags|Dual front side impact airbags|Emergency communication system|Front anti-roll bar|Knee airbag|Low tire pressure warning|Occupant sensing airbag|Overhead airbag|Rear anti-roll bar|Rear side impact airbag|Power Liftgate|Brake assist|Electronic Stability Control|Exterior Parking Camera Rear|Auto High-beam Headlights|Delay-off headlights|Fully automatic headlights|First Aid Kit|Panic alarm|Security system|Speed control|Bumpers: body-color|Heated door mirrors|Power door mirrors|Spoiler|Turn signal indicator mirrors|Apple CarPlay & Android Auto|Carpeted Floor Mats|Driver door bin|Driver vanity mirror|Front reading lights|Illuminated entry|Leather steering wheel|Outside temperature display|Overhead console|Passenger vanity mirror|Rear seat center armrest|Roadside Assistance Kit|Tachometer|Telescoping steering wheel|Tilt steering wheel|Trip computer|3rd row seats: bench|Front Bucket Seats|Front Center Armrest|H-Tex Leatherette Seat Trim|Heated Front Bucket Seats|Heated front seats|Split folding rear seat|Cargo Blocks|Cargo Net|Cargo Tray|Passenger door bin|Roof Rack Crossbars|18"" x 7.5J Alloy Wheels|Alloy wheels|Rear window wiper|Variably intermittent wipers|Bluetooth|** Alloy Wheels / Premium Wheels|** Apple CarPlay / Android Auto|** Backup Camera / Parking Sensors|** Bluetooth, Hands-Free|** Brake Assist|** Cruise Control|** Keyless Entry|** Premium Sound System / Premium Audio|** Satellite Radio Capable|** Security System|** Stability Control|** Steering Wheel Controls|** USB Port",16,36690,,https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/39c1f77b-1761-4126-adea-bcba0f4b6bea.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/1a2a1b1d-6757-48e4-bba9-574e5cc7e036.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/bd9dbec1-0761-40e1-9ca6-fb6e423c44a7.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/50fb2984-ebf0-4acd-87ae-9f265b8844d2.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/4aabf885-e427-4408-97f1-3908c00f079e.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c6097e46-a904-4ed5-b8f2-8ae8bcd5b025.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/6d414da9-d8da-4b06-8523-330eb11cf233.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b9eee410-0633-45d6-8c0b-e24689633cc6.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/82c51824-5300-4dc1-90ad-b16d61b4260c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b81f6bea-299e-46f6-8e60-f4b6f1e4d2c6.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/331f27dd-a774-4977-9377-7ba36a28e63c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/a4c92cab-94a6-4129-bec4-dd597127fecd.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/14def6ab-2bc2-4896-846e-2f8eeb07195e.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b0465bb8-8f4a-40cc-9594-e56eca2eacc6.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/0ea83bbb-7370-44e8-b5f6-ec32345bf43f.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/f11ae2d0-c321-4f7e-89cc-57185a077e32.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/e82d4969-30e9-4022-b8fe-b8da7095c2c1.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/4d6f8571-105a-4edc-81ee-d00b78fa43cb.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/cfa575fb-9a8a-47f9-a841-c7582e593a15.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/ae5cefe1-d839-481d-8d16-31fea0b08cea.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/70e4a64d-6633-48da-b66f-378f73e6f760.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/9f8022c7-06be-4abb-baca-ce08e1fba612.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/01da2366-00ae-462a-9988-150693d88cf5.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/0ad6b4ce-1827-43f3-9587-59e7264a5870.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/e8a7f682-f7cd-49db-b945-469f1e1666b1.jpg,6-Speed Automatic with Shiftronic,,40890,39690,3000,,3000,0
MP92137_claycooleyhyundaisherman,5NMP24G1XTH083732,2026,Hyundai,Santa Fe Hybrid,SEL,N,TH083732R,"Factory MSRP: $40,865 Dealer Discount of $1,196 off MSRPShimmering Silver 2026 Hyundai Santa Fe Hybrid 4D Sport Utility SEL I4 37/36 City/Highway MPG 6-Speed Automatic with Shiftronic FWD** Alloy Wheels / Premium Wheels, ** Apple CarPlay / Android Auto, ** Backup Camera / Parking Sensors, ** Bluetooth, Hands-Free, ** Brake Assist, ** Cruise Control, ** Keyless Entry, ** Premium Sound System / Premium Audio, ** Satellite Radio Capable, ** Security System, ** Stability Control, ** Steering Wheel Controls, ** USB Port, Option Group 01.Option Group 01, 18"" x 7.5J Alloy Wheels, 3rd row seats: bench, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Cargo Net, Cargo Tray, Carpeted Floor Mats, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system, Exterior Parking Camera Rear, First Aid Kit, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, H-Tex Leatherette Seat Trim, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Knee airbag, Leather steering wheel, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power Liftgate, Power steering, Power windows, Radio: AM/FM/HD Display Audio, Rear anti-roll bar, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Rear window wiper, Remote keyless entry, Roof Rack Crossbars, Security system, Severe Weather Kit, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, and Variably intermittent wipers. Price includes: $3000 - Retail Bonus Cash. Exp. 08/03/2026  ",4D Sport Utility,,,Shimmering Silver,Black,I4,R,"Option Group 01|6 Speakers|AM/FM radio: SiriusXM|Radio: AM/FM/HD Display Audio|Air Conditioning|Automatic temperature control|Front dual zone A/C|Rear window defroster|Power driver seat|Power steering|Power windows|Remote keyless entry|Steering wheel mounted audio controls|Four wheel independent suspension|Speed-sensing steering|Traction control|4-Wheel Disc Brakes|ABS brakes|Dual front impact airbags|Dual front side impact airbags|Emergency communication system|Front anti-roll bar|Knee airbag|Low tire pressure warning|Occupant sensing airbag|Overhead airbag|Rear anti-roll bar|Rear side impact airbag|Power Liftgate|Brake assist|Electronic Stability Control|Exterior Parking Camera Rear|Auto High-beam Headlights|Delay-off headlights|Fully automatic headlights|First Aid Kit|Panic alarm|Security system|Speed control|Bumpers: body-color|Heated door mirrors|Power door mirrors|Spoiler|Turn signal indicator mirrors|Apple CarPlay & Android Auto|Carpeted Floor Mats|Driver door bin|Driver vanity mirror|Front reading lights|Illuminated entry|Leather steering wheel|Outside temperature display|Overhead console|Passenger vanity mirror|Rear seat center armrest|Severe Weather Kit|Tachometer|Telescoping steering wheel|Tilt steering wheel|Trip computer|3rd row seats: bench|Front Bucket Seats|Front Center Armrest|H-Tex Leatherette Seat Trim|Heated Front Bucket Seats|Heated front seats|Split folding rear seat|Cargo Net|Cargo Tray|Passenger door bin|Roof Rack Crossbars|18"" x 7.5J Alloy Wheels|Alloy wheels|Rear window wiper|Variably intermittent wipers|** Alloy Wheels / Premium Wheels|** Apple CarPlay / Android Auto|** Backup Camera / Parking Sensors|** Bluetooth, Hands-Free|** Brake Assist|** Cruise Control|** Keyless Entry|** Premium Sound System / Premium Audio|** Satellite Radio Capable|** Security System|** Stability Control|** Steering Wheel Controls|** USB Port",4973,36669,,https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b3fca295-0b8b-489d-b5cc-98d2861c309c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/de5a93a5-dafe-4580-a898-c6f48b10c2b1.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/3e802c4a-bc6b-405a-a741-324385f4ff39.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/935141de-961a-4571-a632-1c573b9f7020.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/cd33175e-174e-428b-9887-dead5035379c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c28e0be7-75df-4d97-84ee-16230a7c0a3f.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/592bb9aa-0a55-4af6-9c5e-c85bf413d752.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/cbce15d0-41a3-46dc-8f63-620366ce703d.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b9cfe9e5-7b0b-4be7-a302-b4dea4827e8d.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/f925b43b-dbab-4b95-8c82-255ef9ea5417.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/da3562d4-f9e0-4a50-b49f-7be9ae53e554.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/4dd48217-9971-4a79-8f8f-ab70df133902.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c80423e7-3612-4607-8902-c70bf8974aee.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c2a831c5-a2b3-43e6-8f60-aa15c3ff9fad.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/e158c392-a102-4f98-a5e1-d185f996debe.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/74393649-ff3f-4e53-b483-93dbaf7be65a.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/381dc504-213d-4f91-acb3-d79e06dc9532.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/1fb43d5f-d4a4-4974-b6ee-7459b831c973.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/213bcf0d-b16a-4e5d-bf4b-cb625902c493.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/e95a64ac-b6b4-40ec-87c3-b0d4cbb1c445.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b9e804f5-1223-4411-a394-9d641098cd7c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/4696fe6c-e4f5-4885-a182-ebd92cc470a7.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/8753a6b7-53b9-49d2-bf60-e3b9593628e6.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/0f1c5a65-9754-410a-b015-88b8bbde5d77.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/0614322b-78f6-40e7-ba82-29e63f051a5c.jpg,6-Speed Automatic with Shiftronic,,40865,39669,3000,,3000,0
MP92137_claycooleyhyundaisherman,KM8HE3A39TU447224,2026,Hyundai,Kona,Limited,N,TU447224,"Factory MSRP: $34,610 Dealer Discount of $1,323 off MSRPDenim Blue Pearl 2026 Hyundai Kona 4D Sport Utility Limited I4 26/31 City/Highway MPG 8-Speed Automatic FWD** Alloy Wheels / Premium Wheels, ** Apple CarPlay / Android Auto, ** Backup Camera / Parking Sensors, ** Bluetooth, Hands-Free, ** Brake Assist, ** Cruise Control, ** Keyless Entry, ** Premium Sound System / Premium Audio, ** Satellite Radio Capable, ** Security System, ** Stability Control, ** Steering Wheel Controls, ** USB Port, 8 Speakers, Air Conditioning, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto-dimming Rear-View mirror, Automatic temperature control, Brake assist, Cargo Tray, Carpeted Floor Mats, Driver door bin, Driver vanity mirror, Electronic Stability Control, Exterior Parking Camera Rear, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, H-Tex Seat Trim, Heated and Ventilated Front Bucket Seats, Heated front seats, Heated steering wheel, Illuminated entry, Leather steering wheel, Option Group 01, Outside temperature display, Passenger vanity mirror, Power driver seat, Power Liftgate, Power moonroof, Power steering, Power windows, Radio: AM/FM/SiriusXM/HD Audio System, Rear seat center armrest, Rear window defroster, Remote keyless entry, Speed-sensing steering, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Ventilated front seats.Option Group 01, 8 Speakers, Air Conditioning, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto-dimming Rear-View mirror, Automatic temperature control, Brake assist, Cargo Tray, Carpeted Floor Mats, Driver door bin, Driver vanity mirror, Electronic Stability Control, Exterior Parking Camera Rear, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, H-Tex Seat Trim, Heated and Ventilated Front Bucket Seats, Heated front seats, Heated steering wheel, Illuminated entry, Leather steering wheel, Outside temperature display, Passenger vanity mirror, Power driver seat, Power Liftgate, Power moonroof, Power steering, Power windows, Radio: AM/FM/SiriusXM/HD Audio System, Rear seat center armrest, Rear window defroster, Remote keyless entry, Speed-sensing steering, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Ventilated front seats, 4-Wheel Disc Brakes, ABS brakes, Alloy wheels, Auto High-beam Headlights, Bumpers: body-color, Cargo Net, Delay-off headlights, Dual front impact airbags, Dual front side impact airbags, Emergency communication system: None, First Aid Kit, Front anti-roll bar, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Low tire pressure warning, Occupant sensing airbag, Overhead airbag, Panic alarm, Passenger door bin, Power door mirrors, Rear window wiper, Security system, Speed control, Spoiler, Turn signal indicator mirrors, Variably intermittent wipers, and Wheels: 19"" x 7.5J Silver/Black Alloy. Price includes: $1000 - Retail Bonus Cash. Exp. 08/03/2026  ",4D Sport Utility,,,Denim Blue Pearl,Black,I4,R,"Option Group 01|8 Speakers|AM/FM radio: SiriusXM|Radio: AM/FM/SiriusXM/HD Audio System|Air Conditioning|Automatic temperature control|Front dual zone A/C|Rear window defroster|Power driver seat|Power steering|Power windows|Remote keyless entry|Steering wheel mounted audio controls|Speed-sensing steering|Traction control|4-Wheel Disc Brakes|ABS brakes|Dual front impact airbags|Dual front side impact airbags|Emergency communication system: None|Front anti-roll bar|Front wheel independent suspension|Low tire pressure warning|Occupant sensing airbag|Overhead airbag|Power moonroof|Power Liftgate|Brake assist|Electronic Stability Control|Exterior Parking Camera Rear|Auto High-beam Headlights|Delay-off headlights|Fully automatic headlights|First Aid Kit|Panic alarm|Security system|Speed control|Bumpers: body-color|Heated door mirrors|Power door mirrors|Spoiler|Turn signal indicator mirrors|Apple CarPlay & Android Auto|Auto-dimming Rear-View mirror|Cargo Tray|Carpeted Floor Mats|Driver door bin|Driver vanity mirror|Front reading lights|Heated and Ventilated Front Bucket Seats|Heated steering wheel|Illuminated entry|Leather steering wheel|Outside temperature display|Passenger vanity mirror|Rear seat center armrest|Tachometer|Telescoping steering wheel|Tilt steering wheel|Trip computer|Front Bucket Seats|Front Center Armrest|H-Tex Seat Trim|Heated front seats|Split folding rear seat|Ventilated front seats|Cargo Net|Passenger door bin|Alloy wheels|Wheels: 19"" x 7.5J Silver/Black Alloy|Rear window wiper|Variably intermittent wipers|** Alloy Wheels / Premium Wheels|** Apple CarPlay / Android Auto|** Backup Camera / Parking Sensors|** Bluetooth, Hands-Free|** Brake Assist|** Cruise Control|** Keyless Entry|** Premium Sound System / Premium Audio|** Satellite Radio Capable|** Security System|** Stability Control|** Steering Wheel Controls|** USB Port",11,32287,,https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/8efd510c-c508-4fba-98d6-078e4f66965d.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/3b1e228c-1b08-4bad-af9a-f48ec35ecb9c.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c600c64a-8379-4502-8605-ff723811d86d.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/d8a63305-7366-4eda-a082-2d36daafe1f5.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/eb1050c6-340d-414b-8748-cad84296158c.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/e19485e0-c8ce-4082-87aa-2afa3d9696e4.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/af4fb17d-ebeb-4ecb-aebb-0544424e725a.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/2b3f5a10-fa72-4ff1-96c6-14f8024cf70e.png|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/17f2a865-5d9b-4e10-b86a-8ebd7e6b43db.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/77956aad-3f46-4776-9c80-8ba35b595de1.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c1d624ef-4f02-4e16-94c4-1a5b4c4ca52c.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c09fc243-fbeb-4018-9916-86fd06269c63.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/912f7702-cc89-4148-8a26-39f668fb893a.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/82d1799c-168e-4836-b368-7bbe12a7372f.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/3001e274-289e-4ef2-8586-31a6370d355a.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/600a9e91-4459-409b-b521-5827fd41bb3b.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/b391eaf9-ef9b-4fed-b6f9-35c20696f5ef.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/c0505f2a-a2e7-447a-a09c-285dc8785117.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/ec746a48-216e-4934-ac7a-707f38a46807.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/4954c39f-ef69-476f-aa6c-a73e6bfd7d4d.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/ae32f063-c7a4-4598-ac82-c62a1caee16f.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/393c57db-f720-4ad3-a768-03a84db0f2d9.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/030e0752-09a6-4ea3-96dd-e08edd590bf0.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/d8311f60-6ba1-4e0c-b7d4-7e8befa3c3a6.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/da40b365-61dc-4f39-ae4f-1214a78f89a8.jpg|https://assets.cai-media-management.com/resize/1024x1024/common-vehicle-media/3dd64bba-aa42-4eda-8ac3-8a70665ab2f4.jpg,8-Speed Automatic,,34610,33287,1000,,1000,0
